415.42968	665.43411
431.89546	649.41382
431.89546	649.41382
449.76677	634.14055
449.76677	634.14055
468.80007	630.70445
468.80007	630.70445
479.76848	610.96856
479.76848	610.96856
494.06517	590.51376
494.06517	590.51376
490.33571	573.77034
490.33571	573.77034
512.08588	575.5484
512.08588	575.5484
536.48588	576.52972
536.48588	576.52972
537.45254	547.37253
537.45254	547.37253
550.74014	534.84047
550.74014	534.84047
546.79349	520.49734
546.79349	520.49734
533.2202	510.0608
533.2202	510.0608
519.53551	492.63635
519.53551	492.63635
508.05519	506.09177
508.05519	506.09177
513.75224	488.63927
513.75224	488.63927
492.84641	480.05236
492.84641	480.05236
477.6586	472.43783
477.6586	472.43783
469.83705	454.88759
469.83705	454.88759
449.82077	452.91854
449.82077	452.91854
433.36147	450.42152
433.36147	450.42152
411.90347	447.18325
411.90347	447.18325
411.3729	421.82592
411.3729	421.82592
397.76185	408.20595
397.76185	408.20595
402.07798	384.70783
402.07798	384.70783
398.62937	370.60506
398.62937	370.60506
395.75727	359.77459
395.75727	359.77459
398.39171	339.32506
398.39171	339.32506
402.42851	324.24933
402.42851	324.24933
381.36312	311.09837
381.36312	311.09837
355.57483	313.98633
355.57483	313.98633
334.94351	314.10142
334.94351	314.10142
322.16413	295.33172
322.16413	295.33172
321.46054	275.36489
321.46054	275.36489
307.14664	260.10099
307.14664	260.10099
312.69146	242.0293
312.69146	242.0293
292.04356	227.22937
292.04356	227.22937
293.4033	209.56605
293.4033	209.56605
301.10551	196.20859
301.10551	196.20859
298.25557	183.53115
298.25557	183.53115
315.71059	169.67882
315.71059	169.67882
308.53086	152.20163
308.53086	152.20163
294.0591	147.086
294.0591	147.086
278.22518	132.5882
278.22518	132.5882
254.973	132.22105
254.973	132.22105
250.38921	114.77568
250.38921	114.77568
236.39069	102.4724
236.39069	102.4724
223.61565	82.82257
223.61565	82.82257
235.46384	70.65519
235.46384	70.65519
219.30449	66.41761
219.30449	66.41761
195.63374	66.59168
195.63374	66.59168
179.77811	81.42942
179.77811	81.42942
169.70617	96.64664
169.70617	96.64664
174.36718	85.58265
174.36718	85.58265
187.83724	73.9146
187.83724	73.9146
164.97152	74.18733
164.97152	74.18733
147.95164	68.36781
147.95164	68.36781
132.77206	48.41767
132.77206	48.41767
155.28654	48.85039
155.28654	48.85039
133.54214	51.3406
133.54214	51.3406
137.34562	30.89986
137.34562	30.89986
112.65561	35.62055
112.65561	35.62055
93.6899	38.79599
93.6899	38.79599
82.49059	41.03896
82.49059	41.03896
89.04608	60.62145
89.04608	60.62145
91.13079	83.33709
91.13079	83.33709
82.98706	96.17986
82.98706	96.17986
90.36899	114.02832
90.36899	114.02832
73.98424	127.76385
73.98424	127.76385
75.2399	146.64834
75.2399	146.64834
65.75833	152.29368
65.75833	152.29368
62.23495	169.66137
62.23495	169.66137
58.9903	184.53392
58.9903	184.53392
39.79335	176.3438
39.79335	176.3438
64.93056	163.28787
64.93056	163.28787
53.53073	143.8739
53.53073	143.8739
77.52653	140.63378
77.52653	140.63378
76.31432	121.32691
76.31432	121.32691
82.90439	103.30149
82.90439	103.30149
96.81132	89.58543
96.81132	89.58543
86.4613	112.97591
86.4613	112.97591
108.84931	108.19911
108.84931	108.19911
113.25181	86.09175
113.25181	86.09175
131.71085	86.46704
131.71085	86.46704
146.57809	76.49223
146.57809	76.49223
163.82529	69.61094
163.82529	69.61094
184.03067	60.19392
184.03067	60.19392
200.48813	49.68863
200.48813	49.68863
214.30016	67.97148
214.30016	67.97148
209.3792	86.01588
209.3792	86.01588
209.18259	105.52014
209.18259	105.52014
215.31435	117.69601
215.31435	117.69601
208.42768	130.63369
208.42768	130.63369
233.20353	134.69633
233.20353	134.69633
230.86929	154.89235
230.86929	154.89235
242.23352	148.03165
242.23352	148.03165
237.22475	165.94981
237.22475	165.94981
248.65162	181.30201
248.65162	181.30201
262.75294	194.14772
262.75294	194.14772
274.22211	207.50813
274.22211	207.50813
297.83511	211.18242
297.83511	211.18242
320.87758	202.47889
320.87758	202.47889
307.1951	213.12121
307.1951	213.12121
317.44253	221.72102
317.44253	221.72102
332.58635	239.72483
332.58635	239.72483
321.33709	259.63519
321.33709	259.63519
335.32772	274.45779
335.32772	274.45779
347.98754	281.23606
347.98754	281.23606
372.87277	281.56192
372.87277	281.56192
368.6249	306.66069
368.6249	306.66069
369.44891	289.93182
369.44891	289.93182
389.8746	282.67495
389.8746	282.67495
413.45326	276.71979
413.45326	276.71979
433.04491	282.89794
433.04491	282.89794
440.01813	298.85323
440.01813	298.85323
461.82828	314.42687
461.82828	314.42687
467.31842	337.67602
467.31842	337.67602
480.98427	342.48665
480.98427	342.48665
498.50847	356.26071
498.50847	356.26071
515.59654	357.08556
515.59654	357.08556
528.69625	371.58464
528.69625	371.58464
530.25048	394.68666
530.25048	394.68666
552.76852	398.27132
552.76852	398.27132
548.66398	379.95297
548.66398	379.95297
562.79469	387.8016
562.79469	387.8016
577.79902	408.51385
